lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.8647302,0.92064269,1.0982896,2,3,0,9.2864553,0.54194952
-7.1615019,1,1.0982896,1,1,0,8.2447283,0.37326796
-10.456102,0.57988373,1.0982896,2,3,0,10.496635,0.63615084
-10.004029,1,1.0982896,2,3,0,11.548682,0.61255757
-6.7587154,1,1.0982896,1,3,0,8.8399943,0.26857046
-8.7364065,0.58844003,1.0982896,1,3,0,8.7684913,0.53269717
-7.0887139,0.93424689,1.0982896,1,3,0,9.1095989,0.15734599
-7.2310795,0.97008929,1.0982896,1,1,0,7.2834113,0.14228884
-7.6791145,0.95260481,1.0982896,2,3,0,7.6792384,0.4397628
-7.3100277,0.84959471,1.0982896,2,3,0,8.6697862,0.13522426
-6.8431099,1,1.0982896,1,3,0,7.2010886,0.19830002
-6.7488847,0.9969354,1.0982896,1,3,0,6.8344279,0.25521692
-7.0789656,0.91463381,1.0982896,1,3,0,7.0936606,0.35955027
-6.7528119,0.89561762,1.0982896,2,3,0,7.4965665,0.23790016
-7.474426,0.86788432,1.0982896,2,3,0,7.6660298,0.12254298
-8.0465448,0.91134775,1.0982896,1,1,0,8.0821404,0.091122995
-7.3034348,1,1.0982896,1,1,0,7.923322,0.13578638
-7.4717804,0.96878359,1.0982896,1,1,0,7.5574843,0.12272923
-6.9433193,0.97276837,1.0982896,2,3,0,7.8086599,0.17778532
-7.8635047,0.87255457,1.0982896,1,3,0,7.8888282,0.099625851
-8.430245,0.92594022,1.0982896,1,1,0,8.5052136,0.076412147
-6.7998498,0.94951779,1.0982896,1,3,0,8.3280038,0.21126506
-6.7998498,0.93808238,1.0982896,1,3,0,7.0900771,0.21126506
-6.9276574,0.9664941,1.0982896,1,1,0,6.9288469,0.18049362
-9.9949964,0.53524671,1.0982896,1,3,0,10.812455,0.040445173
-7.16496,0.85717965,1.0982896,2,7,0,11.662149,0.37381381
-7.16496,0.64394896,1.0982896,1,1,0,7.9029622,0.37381381
-6.7607752,0.88806371,1.0982896,2,3,0,7.6297175,0.23039943
-7.0919068,0.9250008,1.0982896,2,3,0,7.2638163,0.15696639
-7.1339568,0.99086561,1.0982896,1,1,0,7.2094855,0.15216894
-6.8771467,1,1.0982896,2,3,0,7.0549836,0.3167957
-6.8377658,1,1.0982896,1,1,0,6.8888015,0.3052706
-6.7931366,1,1.0982896,1,1,0,6.8322112,0.28873802
-6.82611,0.98862883,1.0982896,1,1,0,6.8371219,0.3014227
-6.764089,1,1.0982896,1,1,0,6.8060047,0.27284078
-7.0647664,0.6452731,1.0982896,2,3,0,8.4470404,0.35703806
-6.7503473,1,1.0982896,1,3,0,6.9693926,0.25858871
-6.7553146,0.86011915,1.0982896,2,3,0,7.423303,0.23510994
-6.7553146,0.78473501,1.0982896,1,3,0,7.4524947,0.23510994
-6.7602318,0.99951111,1.0982896,2,3,0,6.7616707,0.23081374
-6.7847541,0.98511824,1.0982896,2,3,0,6.8471423,0.21718204
-7.610381,0.80382243,1.0982896,1,3,0,7.7548108,0.43218947
-6.9306572,0.40865646,1.0982896,2,3,0,11.569931,0.33008545
-9.1052775,0.42079492,1.0982896,1,1,0,9.1121084,0.55847204
-10.418986,0.59003247,1.0982896,1,1,0,11.259859,0.63429039
-7.9426575,1,1.0982896,1,1,0,9.7231606,0.46654788
-7.0880869,0.89336025,1.0982896,1,3,0,8.4572289,0.15742081
-9.2545207,0.62394769,1.0982896,1,3,0,9.9656602,0.56823472
-11.200863,0.46525379,1.0982896,1,1,0,12.042233,0.67094
-7.5394973,1,1.0982896,1,1,0,9.8388792,0.42407055
-7.3766146,1,1.0982896,1,1,0,7.6967775,0.40399503
-6.7776653,1,1.0982896,1,3,0,7.1617359,0.28122635
-6.7572352,0.97433136,1.0982896,2,3,0,6.8767078,0.26721847
-6.7658647,0.99716284,1.0982896,1,1,0,6.7677344,0.27409365
-7.5594857,0.72460635,1.0982896,2,3,0,8.3105736,0.11681442
-7.585826,0.99850052,1.0982896,2,3,0,7.7550025,0.11513534
-7.1134954,1,1.0982896,1,1,0,7.5028401,0.15445809
-7.5183644,0.92189035,1.0982896,1,1,0,7.5356613,0.11952288
-7.1406665,1,1.0982896,1,1,0,7.4670093,0.15143578
-7.4608551,0.90053527,1.0982896,1,3,0,8.0781335,0.41464825
-7.4608551,0.38375721,1.0982896,1,1,0,8.9802386,0.41464825
-6.9624043,1,1.0982896,2,3,0,7.401848,0.17465627
-7.5287382,0.86290253,1.0982896,1,3,0,7.9257641,0.42280848
-6.8823032,0.99207682,1.0982896,2,3,0,7.7254764,0.18923228
-8.15478,0.72819611,1.0982896,1,3,0,8.4902477,0.48603104
-8.15478,0.30879093,1.0982896,1,1,0,10.24695,0.48603104
-6.7724276,1,1.0982896,1,3,0,7.8636188,0.22308425
-6.748054,0.99338332,1.0982896,2,3,0,6.8128153,0.251005
-6.8246926,0.76780138,1.0982896,2,3,0,7.957499,0.20330544
-6.763477,0.98973121,1.0982896,2,3,0,6.8990374,0.22846428
-7.1106668,0.9217711,1.0982896,2,3,0,7.2934995,0.15478112
-6.7982985,0.98164353,1.0982896,2,3,0,7.2682921,0.21182579
-7.2763318,0.87510113,1.0982896,2,3,0,7.6553675,0.39040156
-6.8176441,1,1.0982896,2,3,0,7.1104134,0.29845632
-6.7744858,0.95698234,1.0982896,2,3,0,7.0196346,0.22200343
-6.8150903,0.9851252,1.0982896,2,3,0,6.8735283,0.29752867
-7.4728187,0.78309734,1.0982896,1,1,0,7.4738752,0.41611217
-7.0529459,1,1.0982896,2,3,0,7.3558155,0.16176462
-6.7841667,1,1.0982896,1,3,0,6.9853704,0.2174367
-7.8669649,0.82406124,1.0982896,2,3,0,8.1497951,0.099454076
-8.1583461,0.95966672,1.0982896,1,1,0,8.2961316,0.086449019
-8.3091796,0.98088546,1.0982896,1,1,0,8.524797,0.080669168
-8.1638991,1,1.0982896,1,1,0,8.5087279,0.086225979
-8.099127,1,1.0982896,1,1,0,8.392268,0.088880144
-6.7846046,0.964553,1.0982896,1,3,0,7.9831486,0.21724662
-7.3109734,0.8961423,1.0982896,1,3,0,7.3437332,0.13514401
-7.3109734,0.843058,1.0982896,1,3,0,8.6872624,0.13514401
-7.0487824,1,1.0982896,2,3,0,7.280498,0.16230015
-6.7485896,0.99521331,1.0982896,2,3,0,7.0647086,0.24580317
-6.9414204,0.95201223,1.0982896,1,3,0,6.9667985,0.17810658
-7.2620277,0.91461661,1.0982896,2,3,0,7.7214877,0.13942936
-8.379521,0.86521167,1.0982896,1,3,0,8.3844212,0.07815732
-7.5690335,1,1.0982896,1,1,0,8.27353,0.11620091
-8.1180464,0.83367941,1.0982896,1,3,0,9.3749978,0.48276937
-9.8457092,0.72874903,1.0982896,2,3,0,10.274779,0.60378011
-7.133083,1,1.0982896,2,3,0,8.7836441,0.36870004
-7.0225829,1,1.0982896,1,1,0,7.1780157,0.34925256
-7.2207905,0.97541562,1.0982896,2,3,0,7.3012017,0.38235505
-6.7834892,0.94700847,1.0982896,2,3,0,7.5264229,0.21773321
-6.7930936,0.99728982,1.0982896,1,1,0,6.801647,0.21377905
-6.9591793,0.9565859,1.0982896,1,1,0,6.959186,0.17517282
-6.7569071,0.98709807,1.0982896,1,3,0,6.9661483,0.2669048
-7.3085583,0.89519156,1.0982896,2,3,0,7.3990743,0.13534913
-7.0663451,0.95487722,1.0982896,2,3,0,7.8089621,0.35731989
-7.9044859,0.7154628,1.0982896,1,1,0,7.9712214,0.46286247
-7.191473,0.85096616,1.0982896,1,3,0,8.6397678,0.14613899
-6.8700522,1,1.0982896,1,1,0,7.1143453,0.19188123
-6.8225307,1,1.0982896,2,3,0,6.8699622,0.20393534
-7.3509893,0.90645316,1.0982896,1,3,0,7.3658072,0.13183375
-6.7696442,0.99875988,1.0982896,1,3,0,7.249313,0.22462561
-6.7897905,0.99807896,1.0982896,2,3,0,6.7931272,0.21508261
-7.9617922,0.77856204,1.0982896,1,3,0,8.137847,0.094918053
-7.209942,0.86975558,1.0982896,2,3,0,8.8042558,0.38073335
-7.4257146,0.91756289,1.0982896,1,1,0,7.577881,0.41028018
-6.8118784,1,1.0982896,1,1,0,7.1993708,0.29633811
-6.990083,0.93789591,1.0982896,1,1,0,6.9983315,0.34287214
-6.7902376,1,1.0982896,1,1,0,6.9215851,0.28743717
-6.7513892,0.97940603,1.0982896,2,3,0,6.8729463,0.26035063
-6.7490667,0.98713304,1.0982896,2,3,0,6.8097622,0.25574327
-6.8967918,0.96126129,1.0982896,1,3,0,6.9030002,0.32192635
-6.812801,1,1.0982896,2,3,0,6.871825,0.20690373
-9.073771,0.6093447,1.0982896,1,3,0,9.6498266,0.058140496
-6.7743194,0.8161603,1.0982896,1,3,0,9.4925667,0.27936984
-6.8490997,0.85198174,1.0982896,2,3,0,7.3606894,0.30879417
-8.0588473,0.76701304,1.0982896,2,3,0,8.1002745,0.090590872
-6.7539868,1,1.0982896,2,3,0,7.8050562,0.26381584
-6.8647326,0.97151242,1.0982896,1,3,0,6.8655535,0.31336525
-6.7480257,0.96968238,1.0982896,2,3,0,6.9954264,0.24964838
-6.9486548,0.90310988,1.0982896,2,3,0,7.2472354,0.1768926
-7.2881917,0.92623966,1.0982896,1,1,0,7.2932375,0.13710442
-7.3497126,0.98810904,1.0982896,1,1,0,7.4596595,0.13193688
-7.5053721,0.930727,1.0982896,2,3,0,8.3458259,0.12040186
-7.5409456,0.99378305,1.0982896,1,1,0,7.6979312,0.11802204
-7.1703667,0.94449001,1.0982896,1,3,0,8.2238135,0.37466309
-6.9495785,1,1.0982896,1,1,0,7.1380179,0.33434037
-6.8126632,1,1.0982896,1,1,0,6.9107883,0.29663158
-6.8126632,0.97405021,1.0982896,1,1,0,6.8744918,0.29663158
-6.8015982,1,1.0982896,1,1,0,6.8251926,0.29232417
-8.5947075,0.66803807,1.0982896,2,3,0,8.6592914,0.071102584
-7.998452,1,1.0982896,1,1,0,8.6006127,0.093248118
-8.2779333,0.98776809,1.0982896,2,3,0,8.435131,0.081820888
-7.0909916,0.94101607,1.0982896,1,3,0,9.0507098,0.36163956
-6.9102252,0.95666749,1.0982896,1,3,0,7.3529153,0.18367904
-8.1120155,0.81870228,1.0982896,2,3,0,8.550053,0.088342692
-6.9828033,0.98251086,1.0982896,2,3,0,8.3504864,0.17149377
-7.4278216,0.95972784,1.0982896,2,3,0,7.4698477,0.41054504
-6.8333715,0.96041349,1.0982896,2,3,0,7.7316602,0.20087146
-6.7907275,1,1.0982896,1,1,0,6.8273589,0.21470736
-6.7491855,0.9849145,1.0982896,2,3,0,6.8873785,0.24400211
-6.7481605,0.86707324,1.0982896,2,3,0,7.4300801,0.24792169
-7.4663803,0.82367826,1.0982896,1,3,0,7.5081966,0.41532576
-7.4789078,0.99493166,1.0982896,1,1,0,7.7515136,0.41685289
-6.8726259,0.97337634,1.0982896,1,3,0,7.6164263,0.19131243
-6.8726259,0.86869608,1.0982896,1,3,0,7.5409642,0.19131243
-7.7005546,0.8076916,1.0982896,1,3,0,7.9898606,0.44206973
-9.7732765,0.4240551,1.0982896,1,1,0,10.02629,0.5996674
-8.0932877,1,1.0982896,2,3,0,9.2581023,0.089125206
-7.0440169,1,1.0982896,1,3,0,7.9042095,0.16291893
-9.7282946,0.33509601,1.0982896,2,3,0,12.385124,0.59708155
-8.0122975,1,1.0982896,1,1,0,9.4070443,0.47312342
-8.0122975,0.08965282,1.0982896,1,1,0,11.946216,0.47312342
-7.5370929,1,1.0982896,2,3,0,8.0835879,0.42378921
-6.9274271,1,1.0982896,2,3,0,7.5872009,0.18053448
-6.9538087,0.94030013,1.0982896,2,3,0,7.3910301,0.33526617
-9.1237471,0.31316595,1.0982896,1,3,0,11.085596,0.056966729
-8.8517921,1,1.0982896,2,3,0,9.3456508,0.063734536
-6.9286253,0.99047733,1.0982896,1,3,0,8.7039406,0.18032224
-6.9286253,0.90522031,1.0982896,1,3,0,7.4605474,0.18032224
-6.9286253,0.47533868,1.0982896,1,3,0,9.8231897,0.18032224
-6.9053599,1,1.0982896,2,3,0,6.9602009,0.1846039
-6.9333119,0.99307287,1.0982896,1,1,0,6.9696539,0.1795001
-7.6291536,0.83610644,1.0982896,1,3,0,7.9972285,0.43428578
-8.726362,0.82678,1.0982896,2,3,0,8.9972041,0.53195908
-9.1978433,0.82291356,1.0982896,1,1,0,9.9560161,0.56456867
-7.7026138,1,1.0982896,1,1,0,8.8573011,0.44228998
-6.9690051,1,1.0982896,2,3,0,7.4525241,0.33852189
-6.8321739,0.97869348,1.0982896,1,3,0,7.1000207,0.20119883
-7.2135934,0.93482752,1.0982896,1,3,0,7.215831,0.14396092
-6.9672557,1,1.0982896,1,1,0,7.1730518,0.17388804
-6.9605903,1,1.0982896,1,1,0,7.0203727,0.17494624
-7.4070233,0.90610417,1.0982896,1,1,0,7.4082199,0.12745665
-7.3991509,1,1.0982896,1,1,0,7.5520578,0.12805467
-7.0383026,1,1.0982896,2,3,0,7.3357233,0.1636693
-6.9699409,1,1.0982896,1,1,0,7.065114,0.17346727
-7.0307597,0.96200775,1.0982896,2,3,0,7.3679989,0.35080239
-7.0307597,0.94853855,1.0982896,1,1,0,7.2032322,0.35080239
-6.7937187,1,1.0982896,2,3,0,7.0513426,0.21353821
-6.8109238,0.99523454,1.0982896,1,1,0,6.8209398,0.2075042
-6.8380222,0.99268511,1.0982896,1,1,0,6.8508722,0.19962394
-7.8023834,0.83552307,1.0982896,1,3,0,7.8763029,0.10273814
-7.2597457,1,1.0982896,2,3,0,7.7220957,0.13963605
-8.2321227,0.92520957,1.0982896,2,3,0,8.3420545,0.49275867
-6.9716513,0.96113294,1.0982896,1,3,0,8.4385148,0.17320087
-7.086163,0.99128967,1.0982896,2,3,0,7.1205539,0.15765092
-7.8897001,0.89334224,1.0982896,1,3,0,7.8907173,0.098336738
-7.5281417,1,1.0982896,2,3,0,7.9083322,0.11886891
-7.412134,0.90197847,1.0982896,2,3,0,8.5069502,0.40856371
-8.3094204,0.69102229,1.0982896,1,1,0,8.5039303,0.49930355
-8.3094204,0.45204756,1.0982896,1,1,0,9.9423673,0.49930355
-8.3094204,0.79170869,1.0982896,1,1,0,9.2168581,0.49930355
-8.3094204,0.29003549,1.0982896,1,1,0,10.562517,0.49930355
-6.752566,1,1.0982896,1,3,0,7.7866621,0.26204098
-7.1116289,0.85434296,1.0982896,2,3,0,7.5004652,0.15467106
-7.2940594,0.98754942,1.0982896,2,3,0,7.3429233,0.13659396
-6.8292006,1,1.0982896,1,3,0,7.1862285,0.20202302
-7.4417612,0.8788123,1.0982896,2,3,0,7.7826922,0.1248795
-6.8865011,1,1.0982896,1,3,0,7.3168981,0.18835693
-6.9182372,0.99734341,1.0982896,2,3,0,6.9491734,0.18219101
-7.1854974,0.97375974,1.0982896,2,3,0,7.1986802,0.37701361
-6.7689058,0.99772757,1.0982896,1,3,0,7.1496018,0.22505182
-6.8068854,0.95332618,1.0982896,2,3,0,7.0298312,0.2944299
-6.9289383,0.98541985,1.0982896,2,3,0,6.9311544,0.18026695
-7.2854246,0.9217606,1.0982896,1,1,0,7.2879648,0.1373465
-7.1134489,1,1.0982896,1,1,0,7.3006717,0.15446337
-7.5808452,0.9110681,1.0982896,1,1,0,7.5923219,0.11544963
-6.8962517,1,1.0982896,2,3,0,7.3779352,0.32178965
-6.7637846,1,1.0982896,1,1,0,6.8508773,0.27261945
-6.7879029,0.94951932,1.0982896,2,3,0,6.9613479,0.2863584
-7.145652,0.8794185,1.0982896,1,1,0,7.1459779,0.37073877
-6.9721413,1,1.0982896,1,1,0,7.1426791,0.33918088
-6.9721413,0.47017484,1.0982896,2,3,0,8.9682954,0.33918088
-6.8023774,0.98499791,1.0982896,1,3,0,7.0485463,0.21037067
-6.8401132,0.98977459,1.0982896,1,1,0,6.8492135,0.19907485
-6.8401132,0.61655027,1.0982896,1,3,0,9.1287662,0.19907485
-9.9980797,0.47756683,1.0982896,1,3,0,11.038001,0.040397619
-6.7620007,1,1.0982896,2,3,0,9.1898423,0.27127842
-6.9373222,0.95504671,1.0982896,1,3,0,6.9375175,0.33160641
-8.6937976,0.40175305,1.0982896,2,3,0,10.22985,0.06813794
-9.0345694,0.96657419,1.0982896,1,1,0,9.2460756,0.059082268
-7.3560909,0.99467441,1.0982896,1,3,0,8.8176503,0.13142323
-9.5854536,0.82421628,1.0982896,1,3,0,9.7562824,0.047381195
-8.1766382,1,1.0982896,2,3,0,9.4328646,0.085717407
-7.4658517,1,1.0982896,1,1,0,8.0813748,0.1231485
-6.8402343,1,1.0982896,1,3,0,7.3333198,0.19904326
-6.7545959,0.98733703,1.0982896,2,3,0,6.8952223,0.26451253
-7.2347273,0.81464743,1.0982896,2,3,0,7.7313592,0.14194531
-7.0639787,1,1.0982896,1,1,0,7.2403118,0.16036773
-7.0639787,0.83639554,1.0982896,1,3,0,8.279306,0.16036773
-7.0692365,0.99960691,1.0982896,2,3,0,7.1482726,0.159713
-6.8855687,1,1.0982896,1,1,0,7.0337328,0.18855
-7.7852134,0.79485535,1.0982896,2,3,0,8.5251081,0.4509423
-6.8259596,1,1.0982896,1,1,0,7.423405,0.30137135
-6.7769022,0.88625388,1.0982896,2,3,0,7.2418496,0.28081213
-11.068383,0.35794053,1.0982896,2,3,0,11.075535,0.027134992
-12.078138,0.96219143,1.0982896,1,1,0,12.222843,0.018895792
-11.866292,1,1.0982896,2,3,0,12.505326,0.020370051
-10.338389,1,1.0982896,1,1,0,11.828422,0.035521127
-6.8192937,1,1.0982896,2,3,0,9.7324287,0.20489773
-7.0068661,0.86207642,1.0982896,2,3,0,7.8081518,0.16797349
-7.053834,0.98925922,1.0982896,1,1,0,7.1095648,0.161651
-7.0209854,0.95969652,1.0982896,2,3,0,7.549671,0.16600191
-6.8253454,0.97712889,1.0982896,2,3,0,7.2346136,0.20311718
-7.0993645,0.95319738,1.0982896,1,3,0,7.0994103,0.15608859
-7.0993645,0.86815376,1.0982896,1,3,0,8.1121569,0.15608859
-6.8298411,0.9771899,1.0982896,2,3,0,7.3166708,0.20184409
-6.8350664,0.91306722,1.0982896,2,3,0,7.3498136,0.30440129
-6.9525211,0.98808689,1.0982896,2,3,0,6.9526731,0.17625462
-6.935292,0.92503412,1.0982896,2,3,0,7.5027035,0.33114576
-6.8121289,1,1.0982896,2,3,0,6.9064406,0.20711759
-6.9511011,0.95931169,1.0982896,1,3,0,7.0758084,0.33467461
-6.8606695,1,1.0982896,1,1,0,6.9472428,0.31220606
-7.6664711,0.73534979,1.0982896,1,1,0,7.6732541,0.43839038
-6.760398,1,1.0982896,1,3,0,7.3553052,0.27000112
-6.8151525,0.9810839,1.0982896,1,3,0,6.8537351,0.20616491
-6.9613805,0.98565331,1.0982896,2,3,0,6.9754822,0.33690169
-6.8966623,0.93920463,1.0982896,2,3,0,7.2751007,0.1863001
-7.6690621,0.81958635,1.0982896,1,3,0,7.9900745,0.43867237
-7.895628,0.51090483,1.0982896,1,3,0,9.824534,0.098048591
-7.4120898,1,1.0982896,2,3,0,7.8554506,0.12707458
-7.4120898,0.85846079,1.0982896,1,3,0,8.3417496,0.12707458
-6.8909496,1,1.0982896,1,3,0,7.2933791,0.18744599
-6.7634367,0.96240231,1.0982896,2,3,0,7.2184617,0.22849176
-6.7704537,0.99794988,1.0982896,1,1,0,6.7738581,0.22416705
-6.7557881,0.99459855,1.0982896,2,3,0,6.8072149,0.23464114
-7.2309127,0.87924446,1.0982896,1,3,0,7.2926559,0.38385278
-6.781329,0.99447619,1.0982896,1,3,0,7.2159847,0.21869946
-7.132755,0.90816894,1.0982896,1,3,0,7.2360642,0.36864642
-6.7480872,0.77547141,1.0982896,2,3,0,7.9937471,0.24857182
-6.7480271,1,1.0982896,2,3,0,6.7480858,0.2504084
-6.8359991,0.9576656,1.0982896,2,3,0,6.9503158,0.30470304
-9.5505694,0.47454183,1.0982896,1,3,0,9.552913,0.58661659
-7.0576204,1,1.0982896,1,1,0,8.5689441,0.35575423
-6.9350604,0.94695805,1.0982896,1,3,0,7.3647681,0.17919656
-6.9350604,0.56392646,1.0982896,1,3,0,9.2446923,0.17919656
-6.995074,0.98565825,1.0982896,1,1,0,7.0317558,0.1696721
-6.8294055,1,1.0982896,1,1,0,6.955273,0.20196569
-6.7532078,0.98826715,1.0982896,2,3,0,6.8826261,0.26287217
-8.5974308,0.68173338,1.0982896,2,3,0,8.7203225,0.071018866
-6.7621487,0.90410712,1.0982896,1,3,0,8.5948792,0.22939154
-6.7493486,0.99783417,1.0982896,2,3,0,6.775332,0.24359784
-7.20369,0.88414413,1.0982896,1,3,0,7.2430356,0.37979079
-6.7702032,1,1.0982896,1,3,0,7.0512023,0.27692285
-6.7515906,0.99062779,1.0982896,2,3,0,6.8158129,0.23953978
-6.7566458,0.99947228,1.0982896,2,3,0,6.7567346,0.26665094
-7.4603458,0.74516354,1.0982896,2,3,0,8.1768183,0.12354021
-7.3469429,0.95197749,1.0982896,2,3,0,8.2711444,0.13216115
-6.7669126,0.99040693,1.0982896,2,3,0,7.3981028,0.22624363
-6.8744448,0.98228158,1.0982896,2,3,0,6.9072983,0.31606258
-6.7936218,1,1.0982896,1,1,0,6.8537127,0.28895183
-6.7636395,0.93610488,1.0982896,2,3,0,7.0755443,0.22835375
-6.8004646,0.97663585,1.0982896,2,3,0,6.8967108,0.29186013
-6.7870489,1,1.0982896,1,1,0,6.806941,0.28595633
-6.760456,1,1.0982896,2,3,0,6.780628,0.23064169
-6.8157403,0.98361383,1.0982896,1,3,0,6.8472433,0.29776634
-6.7743186,1,1.0982896,1,1,0,6.8059726,0.2793694
-6.9012081,0.97951706,1.0982896,2,3,0,6.9120805,0.18540654
-7.1052433,0.95243505,1.0982896,1,1,0,7.1148048,0.15540514
-6.803084,0.93709947,1.0982896,2,3,0,7.8520619,0.21012473
-7.0983641,0.9212107,1.0982896,1,3,0,7.231142,0.36290382
-7.0983641,0.31406295,1.0982896,1,1,0,8.8195996,0.36290382
-6.7908126,0.98886135,1.0982896,1,3,0,7.1320285,0.21467347
-8.5868712,0.67184847,1.0982896,1,3,0,8.9935007,0.071344217
-7.6968351,1,1.0982896,1,1,0,8.4780516,0.10849025
-7.0858992,1,1.0982896,1,1,0,7.5764849,0.15768255
-7.7739829,0.94348721,1.0982896,2,3,0,7.8609429,0.44978609
-8.3595994,0.78382124,1.0982896,1,1,0,8.7172326,0.50346207
-6.749227,0.45304644,1.0982896,2,3,0,11.263348,0.24389661
-6.8284198,0.98051056,1.0982896,1,3,0,6.8343801,0.20224227
-6.7481411,0.99941823,1.0982896,1,3,0,6.8135711,0.24807171
-6.8537237,0.97295627,1.0982896,1,3,0,6.8673794,0.19566136
-6.7722593,1,1.0982896,1,1,0,6.8311165,0.22317472
-7.2863699,0.87039296,1.0982896,1,3,0,7.3866423,0.39181331
-8.3557977,0.82951674,1.0982896,2,3,0,8.4945307,0.50314942
-7.4808985,1,1.0982896,1,1,0,8.2171526,0.41709442
-6.8490937,0.98112458,1.0982896,1,3,0,7.5673618,0.19679306
-6.8653097,0.92361582,1.0982896,2,3,0,7.3325968,0.31352837
-7.1328814,0.90522866,1.0982896,1,1,0,7.1532274,0.36866709
-7.1443688,0.99554169,1.0982896,1,1,0,7.2841597,0.37053201
-6.7575242,0.88295672,1.0982896,2,3,0,7.6198643,0.2330373
-6.7678045,0.91132769,1.0982896,2,3,0,7.2089931,0.27539535
-7.7248304,0.76972361,1.0982896,1,3,0,7.7329725,0.44465172
-8.113396,0.95037606,1.0982896,2,3,0,8.4633791,0.48235329
-11.149603,0.29162466,1.0982896,1,1,0,11.500668,0.66868963
-6.8068628,1,1.0982896,1,3,0,10.03945,0.20883778
-6.8699029,0.97682391,1.0982896,2,3,0,6.9851462,0.31481358
-6.8699029,0.56208473,1.0982896,1,3,0,9.0656304,0.31481358
-6.7686649,1,1.0982896,2,3,0,6.8671823,0.22519261
-6.7686649,0.73905057,1.0982896,1,3,0,7.9896086,0.22519261
-6.8646003,0.98055103,1.0982896,1,3,0,6.8646171,0.1931093
-6.8672676,0.97229715,1.0982896,2,3,0,7.135399,0.19250445
-6.8672676,0.58350616,1.0982896,1,3,0,9.495466,0.19250445
-8.0490953,0.81007414,1.0982896,1,3,0,8.1509414,0.091012301
-9.3216196,0.86193997,1.0982896,1,1,0,9.325942,0.052595853
-9.9630951,0.95296168,1.0982896,1,1,0,10.133343,0.040940983
-8.8523873,1,1.0982896,1,1,0,9.9166785,0.063718651
-8.7610194,1,1.0982896,1,1,0,9.1462355,0.066217997
-9.8162556,0.91057893,1.0982896,1,1,0,9.8686274,0.043315721
-9.1930271,1,1.0982896,1,1,0,9.9343436,0.055387529
-6.8225711,0.89862585,1.0982896,1,3,0,9.2048667,0.20392347
-6.7733173,1,1.0982896,2,3,0,6.8103018,0.22261136
-6.8537873,0.92678679,1.0982896,2,3,0,7.2216198,0.19564602
-6.9895725,0.95882234,1.0982896,1,3,0,7.1739599,0.34276887
-7.339916,0.87305252,1.0982896,1,1,0,7.3988127,0.3991463
-6.7540122,1,1.0982896,1,3,0,7.1493012,0.2638456
-6.7491599,1,1.0982896,1,1,0,6.7524846,0.25599513
-7.2635602,0.86987005,1.0982896,1,3,0,7.2840218,0.38858731
-7.688274,0.8422567,1.0982896,1,1,0,7.8480984,0.44075146
-10.290973,0.342122,1.0982896,1,1,0,10.516098,0.627772
-7.0401101,1,1.0982896,1,1,0,8.9894131,0.35254968
-6.8899275,1,1.0982896,1,1,0,7.0192811,0.32017138
-6.8899275,0.46075018,1.0982896,1,1,0,8.085292,0.32017138
